mstar = 2 Msun, Rstar = 2.5 Rsun, Tstar = 10000, mdisk = 0.0020993 Msun, Rc = 150 AU, Rin = 0.5 AU, Rout = 250 AU, inclination = 45 degree, powerlaw = -0.5 
         130
  
  0.2997900000000E+11   0.3006123127915E-23
  0.3951060000000E+11   0.6842545527181E-23
  0.5207280000000E+11   0.1556577297083E-22
  0.6862910000000E+11   0.3537146391343E-22
  0.9044930000000E+11   0.8024431393426E-22
  0.1192070000000E+12   0.1816123213533E-21
  0.1571080000000E+12   0.4096937170603E-21
  0.2070600000000E+12   0.9201192642957E-21
  0.2728930000000E+12   0.2054120921025E-20
  0.3596580000000E+12   0.4961011044620E-20
  0.4740100000000E+12   0.1432199904821E-19
  0.6247180000000E+12   0.4077267538448E-19
  0.8233440000000E+12   0.1137139816123E-18
  0.1085120000000E+13   0.3088824479432E-18
  0.1430130000000E+13   0.8079968814243E-18
  0.1884830000000E+13   0.2008917843347E-17
  0.2484100000000E+13   0.4655038203349E-17
  0.3273910000000E+13   0.9737492223565E-17
  0.4314820000000E+13   0.1768393343073E-16
  0.5686700000000E+13   0.2624363009381E-16
  0.7494750000000E+13   0.2987993748528E-16
  0.7682960000000E+13   0.2981156632549E-16
  0.7875890000000E+13   0.2966772474293E-16
  0.8073670000000E+13   0.2944776336431E-16
  0.8276410000000E+13   0.2915748007356E-16
  0.8484250000000E+13   0.2880722815647E-16
  0.8697300000000E+13   0.2844012847990E-16
  0.8915700000000E+13   0.2801148511664E-16
  0.9139590000000E+13   0.2758342175968E-16
  0.9369100000000E+13   0.2711212310053E-16
  0.9604380000000E+13   0.2662393104597E-16
  0.9845560000000E+13   0.2612149724011E-16
  0.1009280000000E+14   0.2558346158203E-16
  0.1034620000000E+14   0.2503433355525E-16
  0.1060610000000E+14   0.2445582899563E-16
  0.1087240000000E+14   0.2390281880173E-16
  0.1114540000000E+14   0.2333665702438E-16
  0.1142530000000E+14   0.2278175670021E-16
  0.1171220000000E+14   0.2223596840352E-16
  0.1200630000000E+14   0.2168468095575E-16
  0.1230780000000E+14   0.2114486004903E-16
  0.1261690000000E+14   0.2059935175583E-16
  0.1293370000000E+14   0.2010850191408E-16
  0.1325850000000E+14   0.1961914183931E-16
  0.1359150000000E+14   0.1915258477040E-16
  0.1393280000000E+14   0.1870054699306E-16
  0.1428260000000E+14   0.1826247828364E-16
  0.1464130000000E+14   0.1787511158402E-16
  0.1500900000000E+14   0.1747808709450E-16
  0.1538590000000E+14   0.1698576828215E-16
  0.1577220000000E+14   0.1648795783117E-16
  0.1616830000000E+14   0.1571686210274E-16
  0.1657430000000E+14   0.1481048404848E-16
  0.1699050000000E+14   0.1384531068019E-16
  0.1741720000000E+14   0.1267792461496E-16
  0.1785460000000E+14   0.1158314557748E-16
  0.1830290000000E+14   0.1044202052875E-16
  0.1876260000000E+14   0.9373844679121E-17
  0.1923370000000E+14   0.8421994273284E-17
  0.1971670000000E+14   0.7559428466767E-17
  0.2021180000000E+14   0.6809275627482E-17
  0.2071940000000E+14   0.6217389024316E-17
  0.2123970000000E+14   0.5675581126988E-17
  0.2177310000000E+14   0.5589179410667E-17
  0.2231980000000E+14   0.5496835194176E-17
  0.2288030000000E+14   0.5538883724511E-17
  0.2345490000000E+14   0.5616020858537E-17
  0.2404390000000E+14   0.5708065658418E-17
  0.2464770000000E+14   0.5838687282108E-17
  0.2526660000000E+14   0.5937928610318E-17
  0.2590110000000E+14   0.6056877044213E-17
  0.2655150000000E+14   0.6142708145391E-17
  0.2721830000000E+14   0.6293038412788E-17
  0.2790180000000E+14   0.6440242978452E-17
  0.2860240000000E+14   0.6521169241097E-17
  0.2932070000000E+14   0.6531133138614E-17
  0.3005700000000E+14   0.6514359052057E-17
  0.3081180000000E+14   0.6365014073101E-17
  0.3158550000000E+14   0.6220887764158E-17
  0.3237870000000E+14   0.5588277804073E-17
  0.3319170000000E+14   0.4848560721784E-17
  0.3402530000000E+14   0.4167306544697E-17
  0.3487970000000E+14   0.3539373386141E-17
  0.3575560000000E+14   0.2952637656051E-17
  0.3665350000000E+14   0.2425826868927E-17
  0.3757390000000E+14   0.1917091828065E-17
  0.3851740000000E+14   0.1608776242086E-17
  0.3948470000000E+14   0.1356885001768E-17
  0.4047620000000E+14   0.1194257428015E-17
  0.4149260000000E+14   0.1138203556826E-17
  0.4253460000000E+14   0.1090476700128E-17
  0.4360270000000E+14   0.1077996549661E-17
  0.4469770000000E+14   0.1067377131764E-17
  0.4582010000000E+14   0.1058835442100E-17
  0.4697070000000E+14   0.1051810326842E-17
  0.4815020000000E+14   0.1044935080218E-17
  0.4935940000000E+14   0.1038061285865E-17
  0.5059890000000E+14   0.1032224637037E-17
  0.5186950000000E+14   0.1027904378292E-17
  0.5317200000000E+14   0.1024103268573E-17
  0.5450730000000E+14   0.1022307720512E-17
  0.6258450000000E+14   0.1025336820296E-17
  0.7185870000000E+14   0.1037231024747E-17
  0.8250720000000E+14   0.1038328480403E-17
  0.9473370000000E+14   0.1024824213318E-17
  0.1087720000000E+15   0.1002828450780E-17
  0.1248910000000E+15   0.9821017495218E-18
