mstar = 1.1948 Msun, Rstar = 1.853 Rsun, Tstar = 6556.3, mdisk = 0.0026595 Msun, Rc = 19.06 AU, Rin = 0.3687 AU, Rout = 145.462 AU, inclination = 45 degree, powerlaw = -1 
         130
  
  0.2997900000000E+11   0.4516327053556E-23
  0.3951060000000E+11   0.1023544556400E-22
  0.5207280000000E+11   0.2313230393011E-22
  0.6862910000000E+11   0.5208864222383E-22
  0.9044930000000E+11   0.1167369899892E-21
  0.1192070000000E+12   0.2600355248676E-21
  0.1571080000000E+12   0.5747756559420E-21
  0.2070600000000E+12   0.1258044971110E-20
  0.2728930000000E+12   0.2719476587137E-20
  0.3596580000000E+12   0.6133881962296E-20
  0.4740100000000E+12   0.1530331847954E-19
  0.6247180000000E+12   0.3656189852163E-19
  0.8233440000000E+12   0.8191097679995E-19
  0.1085120000000E+13   0.1681878662623E-18
  0.1430130000000E+13   0.3088366101814E-18
  0.1884830000000E+13   0.5000388796533E-18
  0.2484100000000E+13   0.7202156684814E-18
  0.3273910000000E+13   0.9461700325344E-18
  0.4314820000000E+13   0.1150639405821E-17
  0.5686700000000E+13   0.1295315713784E-17
  0.7494750000000E+13   0.1340297100865E-17
  0.7682960000000E+13   0.1338377970087E-17
  0.7875890000000E+13   0.1335060257782E-17
  0.8073670000000E+13   0.1330184120484E-17
  0.8276410000000E+13   0.1323816843414E-17
  0.8484250000000E+13   0.1316207497460E-17
  0.8697300000000E+13   0.1309048312588E-17
  0.8915700000000E+13   0.1300290453397E-17
  0.9139590000000E+13   0.1292567912797E-17
  0.9369100000000E+13   0.1283738953599E-17
  0.9604380000000E+13   0.1274851356314E-17
  0.9845560000000E+13   0.1265866429837E-17
  0.1009280000000E+14   0.1255468341230E-17
  0.1034620000000E+14   0.1244658932041E-17
  0.1060610000000E+14   0.1232231848903E-17
  0.1087240000000E+14   0.1220917723962E-17
  0.1114540000000E+14   0.1208420468531E-17
  0.1142530000000E+14   0.1195909751393E-17
  0.1171220000000E+14   0.1183097859078E-17
  0.1200630000000E+14   0.1169011623900E-17
  0.1230780000000E+14   0.1154498732454E-17
  0.1261690000000E+14   0.1138498963344E-17
  0.1293370000000E+14   0.1124415527210E-17
  0.1325850000000E+14   0.1109173172138E-17
  0.1359150000000E+14   0.1093980941825E-17
  0.1393280000000E+14   0.1078381614884E-17
  0.1428260000000E+14   0.1062388860101E-17
  0.1464130000000E+14   0.1048118789132E-17
  0.1500900000000E+14   0.1032238950457E-17
  0.1538590000000E+14   0.1010075453462E-17
  0.1577220000000E+14   0.9867455835487E-18
  0.1616830000000E+14   0.9475072301742E-18
