mstar = 0.3868 Msun, Rstar = 2.3911 Rsun, Tstar = 3042.9, mdisk = 0.0017827 Msun, Rc = 14.002 AU, Rin = 0.0633 AU, Rout = 114.896 AU, inclination = 45 degree, powerlaw = -1 
         130
  
  0.2997900000000E+11   0.2133242045166E-23
  0.3951060000000E+11   0.4796613550056E-23
  0.5207280000000E+11   0.1074215133310E-22
  0.6862910000000E+11   0.2393898437936E-22
  0.9044930000000E+11   0.5302385415511E-22
  0.1192070000000E+12   0.1165553323128E-21
  0.1571080000000E+12   0.2537654304146E-21
  0.2070600000000E+12   0.5457684056290E-21
  0.2728930000000E+12   0.1155315946798E-20
  0.3596580000000E+12   0.2534480945759E-20
  0.4740100000000E+12   0.6075860799229E-20
  0.6247180000000E+12   0.1377727513884E-19
  0.8233440000000E+12   0.2877754134669E-19
  0.1085120000000E+13   0.5381085295368E-19
  0.1430130000000E+13   0.8776693556516E-19
  0.1884830000000E+13   0.1243451731936E-18
  0.2484100000000E+13   0.1572705551542E-18
  0.3273910000000E+13   0.1835259776326E-18
  0.4314820000000E+13   0.2004901319325E-18
  0.5686700000000E+13   0.2048319982309E-18
  0.7494750000000E+13   0.1929347710087E-18
  0.7682960000000E+13   0.1910032205260E-18
  0.7875890000000E+13   0.1888727868464E-18
  0.8073670000000E+13   0.1865239349808E-18
  0.8276410000000E+13   0.1839734287489E-18
  0.8484250000000E+13   0.1812668630392E-18
  0.8697300000000E+13   0.1786721096362E-18
  0.8915700000000E+13   0.1758698751774E-18
  0.9139590000000E+13   0.1732621799165E-18
  0.9369100000000E+13   0.1705230037355E-18
  0.9604380000000E+13   0.1678088677918E-18
  0.9845560000000E+13   0.1651105041619E-18
  0.1009280000000E+14   0.1622414695586E-18
  0.1034620000000E+14   0.1593474812903E-18
  0.1060610000000E+14   0.1562652393793E-18
  0.1087240000000E+14   0.1533680424100E-18
  0.1114540000000E+14   0.1503493122774E-18
  0.1142530000000E+14   0.1473631966394E-18
  0.1171220000000E+14   0.1443745566917E-18
  0.1200630000000E+14   0.1412676498128E-18
  0.1230780000000E+14   0.1381532372576E-18
  0.1261690000000E+14   0.1349112792805E-18
  0.1293370000000E+14   0.1319407285916E-18
  0.1325850000000E+14   0.1288865342957E-18
  0.1359150000000E+14   0.1258907693124E-18
  0.1393280000000E+14   0.1229044629360E-18
  0.1428260000000E+14   0.1199342215748E-18
  0.1464130000000E+14   0.1171987513430E-18
  0.1500900000000E+14   0.1143566008698E-18
  0.1538590000000E+14   0.1109674163411E-18
  0.1577220000000E+14   0.1075591727455E-18
  0.1616830000000E+14   0.1027724960855E-18
  0.1657430000000E+14   0.9739941215499E-19
  0.1699050000000E+14   0.9185553135987E-19
  0.1741720000000E+14   0.8544293566117E-19
  0.1785460000000E+14   0.7952650544669E-19
  0.1830290000000E+14   0.7350498054650E-19
  0.1876260000000E+14   0.6794459485945E-19
  0.1923370000000E+14   0.6302841723803E-19
  0.1971670000000E+14   0.5860301771591E-19
  0.2021180000000E+14   0.5477026916262E-19
  0.2071940000000E+14   0.5175380569253E-19
  0.2123970000000E+14   0.4900144128595E-19
  0.2177310000000E+14   0.4858213608226E-19
  0.2231980000000E+14   0.4810519865978E-19
  0.2288030000000E+14   0.4824570320363E-19
  0.2345490000000E+14   0.4850092783076E-19
  0.2404390000000E+14   0.4877441960799E-19
  0.2464770000000E+14   0.4916795744982E-19
  0.2526660000000E+14   0.4939018453865E-19
  0.2590110000000E+14   0.4966758158068E-19
  0.2655150000000E+14   0.4978685728936E-19
  0.2721830000000E+14   0.5013339703558E-19
  0.2790180000000E+14   0.5043490950671E-19
  0.2860240000000E+14   0.5046177795917E-19
  0.2932070000000E+14   0.5021176591253E-19
  0.3005700000000E+14   0.4986686863421E-19
  0.3081180000000E+14   0.4909018622475E-19
  0.3158550000000E+14   0.4834916596121E-19
  0.3237870000000E+14   0.4602551263027E-19
  0.3319170000000E+14   0.4324060566059E-19
  0.3402530000000E+14   0.4055566704422E-19
  0.3487970000000E+14   0.3798084416249E-19
  0.3575560000000E+14   0.3546571750540E-19
  0.3665350000000E+14   0.3307671703908E-19
  0.3757390000000E+14   0.3061946749092E-19
  0.3851740000000E+14   0.2905611531565E-19
  0.3948470000000E+14   0.2770718713470E-19
  0.4047620000000E+14   0.2680373315421E-19
  0.4149260000000E+14   0.2662355168543E-19
  0.4253460000000E+14   0.2652490584962E-19
  0.4360270000000E+14   0.2670109399868E-19
  0.4469770000000E+14   0.2691035351511E-19
  0.4582010000000E+14   0.2715536951448E-19
  0.4697070000000E+14   0.2743304914794E-19
  0.4815020000000E+14   0.2773483464702E-19
  0.4935940000000E+14   0.2806138727026E-19
  0.5059890000000E+14   0.2842060282144E-19
  0.5186950000000E+14   0.2881426190878E-19
  0.5317200000000E+14   0.2923621429217E-19
  0.5450730000000E+14   0.2969344475825E-19
  0.6258450000000E+14   0.3270457063402E-19
  0.7185870000000E+14   0.3625009196273E-19
  0.8250720000000E+14   0.3997048815319E-19
  0.9473370000000E+14   0.4356235473645E-19
  0.1087720000000E+15   0.4675022740887E-19
  0.1248910000000E+15   0.4929354509070E-19
  0.1433980000000E+15   0.5093316598337E-19
  0.1646470000000E+15   0.5136331812521E-19
  0.1890460000000E+15   0.5022958525888E-19
  0.2170600000000E+15   0.4717401798845E-19
  0.2492250000000E+15   0.4204748785257E-19
  0.2861570000000E+15   0.3508782866193E-19
  0.3285620000000E+15   0.2701836726252E-19
  0.3772500000000E+15   0.1890758144930E-19
  0.4331540000000E+15   0.1183100436723E-19
  0.4973410000000E+15   0.6502614649914E-20
  0.5710410000000E+15   0.3077474844130E-20
  0.6556610000000E+15   0.1226260143503E-20
  0.7528220000000E+15   0.4009599398982E-21
  0.8643800000000E+15   0.1044749753752E-21
  0.9924690000000E+15   0.2097489441019E-22
  0.1139540000000E+16   0.3121528865027E-23
  0.1308400000000E+16   0.3294468874004E-24
  0.1502290000000E+16   0.2342969333389E-25
  0.1724910000000E+16   0.1059149770932E-26
  0.1980520000000E+16   0.2845669352365E-28
  0.2274010000000E+16   0.4206779063548E-30
  0.2610990000000E+16   0.3132049315054E-32
  0.2997900000000E+16   0.1060979771093E-34
