mstar = 2 Msun, Rstar = 2.5 Rsun, Tstar = 10000, mdisk = 0.0026623 Msun, Rc = 150 AU, Rin = 0.5 AU, Rout = 250 AU, inclination = 45 degree, powerlaw = -1 
         130
  
  0.2997900000000E+11   0.3714976243434E-23
  0.3951060000000E+11   0.8458813103877E-23
  0.5207280000000E+11   0.1924636811412E-22
  0.6862910000000E+11   0.4373886722523E-22
  0.9044930000000E+11   0.9922420148535E-22
  0.1192070000000E+12   0.2245373809659E-21
  0.1571080000000E+12   0.5063940209657E-21
  0.2070600000000E+12   0.1136829878929E-20
  0.2728930000000E+12   0.2536415497515E-20
  0.3596580000000E+12   0.6120723502299E-20
  0.4740100000000E+12   0.1764839670637E-19
  0.6247180000000E+12   0.5015349093816E-19
  0.8233440000000E+12   0.1395189372710E-18
  0.1085120000000E+13   0.3775604699121E-18
  0.1430130000000E+13   0.9821883504429E-18
  0.1884830000000E+13   0.2421675679026E-17
  0.2484100000000E+13   0.5540004361653E-17
  0.3273910000000E+13   0.1136155082554E-16
  0.4314820000000E+13   0.2001690534361E-16
  0.5686700000000E+13   0.2844494297540E-16
  0.7494750000000E+13   0.3081415542309E-16
  0.7682960000000E+13   0.3061994799387E-16
  0.7875890000000E+13   0.3035595389933E-16
  0.8073670000000E+13   0.3002321261322E-16
  0.8276410000000E+13   0.2962864712657E-16
  0.8484250000000E+13   0.2918325494923E-16
  0.8697300000000E+13   0.2872895619498E-16
  0.8915700000000E+13   0.2822451070222E-16
  0.9139590000000E+13   0.2772992902441E-16
  0.9369100000000E+13   0.2720419906479E-16
  0.9604380000000E+13   0.2667306193216E-16
  0.9845560000000E+13   0.2613942858892E-16
  0.1009280000000E+14   0.2558204096245E-16
  0.1034620000000E+14   0.2502438762788E-16
  0.1060610000000E+14   0.2444712047663E-16
  0.1087240000000E+14   0.2390462856758E-16
  0.1114540000000E+14   0.2335654184392E-16
  0.1142530000000E+14   0.2282645806421E-16
  0.1171220000000E+14   0.2231072007410E-16
  0.1200630000000E+14   0.2179238390307E-16
  0.1230780000000E+14   0.2128762160315E-16
  0.1261690000000E+14   0.2077684871209E-16
  0.1293370000000E+14   0.2032271325803E-16
  0.1325850000000E+14   0.1986781105441E-16
  0.1359150000000E+14   0.1943383453584E-16
  0.1393280000000E+14   0.1901122952249E-16
  0.1428260000000E+14   0.1859887214283E-16
  0.1464130000000E+14   0.1823533070485E-16
  0.1500900000000E+14   0.1785654515286E-16
  0.1538590000000E+14   0.1737259372394E-16
  0.1577220000000E+14   0.1687877154639E-16
  0.1616830000000E+14   0.1609487831074E-16
  0.1657430000000E+14   0.1516705417838E-16
  0.1699050000000E+14   0.1417603236749E-16
  0.1741720000000E+14   0.1297213417122E-16
  0.1785460000000E+14   0.1184310635276E-16
  0.1830290000000E+14   0.1066456716754E-16
  0.1876260000000E+14   0.9561422976335E-17
  0.1923370000000E+14   0.8579289148396E-17
  0.1971670000000E+14   0.7689862325594E-17
  0.2021180000000E+14   0.6917496799531E-17
  0.2071940000000E+14   0.6310345991701E-17
  0.2123970000000E+14   0.5754875320055E-17
  0.2177310000000E+14   0.5675148348035E-17
  0.2231980000000E+14   0.5587105260943E-17
  0.2288030000000E+14   0.5636611256080E-17
  0.2345490000000E+14   0.5719851580381E-17
  0.2404390000000E+14   0.5816036106320E-17
  0.2464770000000E+14   0.5949795621487E-17
  0.2526660000000E+14   0.6049675568995E-17
  0.2590110000000E+14   0.6168616291420E-17
  0.2655150000000E+14   0.6252718090992E-17
  0.2721830000000E+14   0.6402100978399E-17
  0.2790180000000E+14   0.6547516319856E-17
  0.2860240000000E+14   0.6625055520818E-17
  0.2932070000000E+14   0.6630212837910E-17
  0.3005700000000E+14   0.6608062942167E-17
  0.3081180000000E+14   0.6451114981997E-17
  0.3158550000000E+14   0.6299668124628E-17
  0.3237870000000E+14   0.5652763747584E-17
  0.3319170000000E+14   0.4898542670406E-17
  0.3402530000000E+14   0.4204962482401E-17
  0.3487970000000E+14   0.3566919929918E-17
  0.3575560000000E+14   0.2971917902933E-17
  0.3665350000000E+14   0.2438306060287E-17
  0.3757390000000E+14   0.1923361806808E-17
  0.3851740000000E+14   0.1612078107425E-17
  0.3948470000000E+14   0.1358497269167E-17
  0.4047620000000E+14   0.1195346235162E-17
  0.4149260000000E+14   0.1139306939800E-17
  0.4253460000000E+14   0.1091801173853E-17
  0.4360270000000E+14   0.1079489120767E-17
  0.4469770000000E+14   0.1069068522917E-17
  0.4582010000000E+14   0.1060752540506E-17
  0.4697070000000E+14   0.1053983348829E-17
  0.4815020000000E+14   0.1047409934306E-17
  0.4935940000000E+14   0.1040887914839E-17
  0.5059890000000E+14   0.1035435320570E-17
  0.5186950000000E+14   0.1031515425175E-17
  0.5317200000000E+14   0.1028143333885E-17
  0.5450730000000E+14   0.1026766008286E-17
  0.6258450000000E+14   0.1032096160255E-17
  0.7185870000000E+14   0.1045832100593E-17
  0.8250720000000E+14   0.1048059915025E-17
  0.9473370000000E+14   0.1034678855883E-17
  0.1087720000000E+15   0.1011664140086E-17
  0.1248910000000E+15   0.9890098249632E-18
  0.1433980000000E+15   0.9759240885803E-18
  0.1646470000000E+15   0.9815609028999E-18
